SPECIES_CODE,SPECIES,COMMON_NAME,YEAR,N_SITES,COLLATED_INDEX,YEAR_RANK,TIME_PERIOD,COUNTRY
75,"Maniola jurtina","Meadow Brown",2002,24,2,27,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2003,27,2.02,22,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2004,28,2.06,19,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2005,34,2.08,15,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2006,38,2.14,7,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2007,71,1.91,33,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2008,56,2.01,23,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2009,77,1.99,29,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2010,71,1.87,42,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2011,65,1.91,33,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2012,70,2.12,9,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2013,87,2.01,23,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2014,89,2.13,8,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2015,87,2.11,10,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2016,85,1.78,46,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2017,88,1.83,44,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2018,91,1.91,33,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2019,89,2.09,13,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2020,49,2.01,23,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2021,81,1.9,37,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2022,84,1.88,40,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2023,87,2.06,19,"1976-2024","Wales"
75,"Maniola jurtina","Meadow Brown",2024,107,1.66,48,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1977,8,2.36,2,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1978,8,1.94,27,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1979,11,2.15,14,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1980,9,2.13,15,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1981,9,2.19,12,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1982,9,2.22,8,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1983,9,1.99,23,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1984,7,2.43,1,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1985,7,2.31,5,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1986,6,2.34,4,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1987,7,2.36,2,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1988,6,2.31,5,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1989,5,2.2,11,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1990,6,1.88,33,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1991,7,1.93,28,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1992,8,1.96,24,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1993,11,2.21,9,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1994,12,1.8,39,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1995,15,1.96,24,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1996,14,2.21,9,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1997,15,2.19,12,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1998,12,2.06,19,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",1999,13,1.96,24,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2000,13,2.08,17,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2001,15,1.84,36,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2002,22,1.85,34,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2003,23,2,22,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2004,26,2.01,21,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2005,30,1.85,34,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2006,33,2.07,18,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2007,37,1.89,31,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2008,36,1.65,48,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2009,45,1.89,31,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2010,44,1.9,30,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2011,39,1.81,38,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2012,41,1.73,44,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2013,49,1.76,43,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2014,60,2.24,7,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2015,58,2.13,15,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2016,61,2.04,20,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2017,66,1.66,47,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2018,68,1.8,39,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2019,66,1.68,46,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2020,39,1.93,28,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2021,60,1.83,37,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2022,56,1.69,45,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2023,64,1.79,41,"1976-2024","Wales"
88,"Ochlodes sylvanus","Large Skipper",2024,70,1.77,42,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1978,8,1.73,40,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1979,10,1.4,47,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1980,8,1.75,39,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1981,9,1.78,36,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1982,8,1.87,33,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1983,9,1.93,31,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1984,8,1.99,28,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1985,8,1.7,43,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1986,6,1.76,38,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1987,7,1.66,44,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1988,6,2.28,4,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1989,5,2.23,8,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1990,6,2.05,24,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1991,6,2,26,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1992,7,1.96,30,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1993,10,1.77,37,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1994,11,1.52,46,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1995,14,1.71,42,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1996,13,1.62,45,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1997,14,1.73,40,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1998,11,1.82,35,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",1999,12,1.87,33,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2000,14,1.97,29,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2001,13,2,26,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2002,19,2.06,23,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2003,21,2.26,5,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2004,24,2.13,17,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2005,28,2.22,10,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2006,30,2.25,6,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2007,55,2.11,20,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2008,46,2.18,13,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2009,63,2.34,1,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2010,66,2.25,6,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2011,60,2.17,14,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2012,59,1.88,32,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2013,76,2.21,12,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2014,82,2.3,2,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2015,81,2.11,20,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2016,83,2.14,16,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2017,84,2.22,10,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2018,84,2.29,3,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2019,85,2.23,8,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2020,49,2.09,22,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2021,78,2.13,17,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2022,78,2.13,17,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2023,82,2.17,14,"1976-2024","Wales"
93,"Pararge aegeria","Speckled Wood",2024,94,2.01,25,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1976,6,2.2,11,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1977,10,1.48,49,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1978,10,2.3,5,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1979,12,2.52,1,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1980,10,2.22,7,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1981,10,2.05,19,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1982,9,2.13,14,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1983,11,2.36,3,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1984,9,2.05,19,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1985,9,2.13,14,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1986,7,1.98,26,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1987,8,1.59,47,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1988,7,2.18,12,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1989,6,2.38,2,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1990,7,1.88,37,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1991,7,1.57,48,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1992,8,1.9,33,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1993,12,1.67,45,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1994,11,1.64,46,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1995,15,2.09,16,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1996,14,1.9,33,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1997,15,1.73,44,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1998,12,1.95,30,"1976-2024","Wales"
98,"Pieris brassicae","Large White",1999,13,1.86,39,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2000,13,1.98,26,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2001,15,1.89,36,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2002,21,2.01,24,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2003,24,2.07,17,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2004,26,1.99,25,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2005,31,2.03,21,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2006,35,2.21,8,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2007,67,2.06,18,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2008,54,2.21,8,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2009,76,2.31,4,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2010,71,2.16,13,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2011,65,1.98,26,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2012,68,1.79,42,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2013,87,2.25,6,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2014,88,1.88,37,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2015,84,1.78,43,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2016,87,1.95,30,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2017,91,1.97,29,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2018,90,2.21,8,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2019,87,1.83,40,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2020,49,2.02,23,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2021,80,1.93,32,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2022,81,1.9,33,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2023,85,2.03,21,"1976-2024","Wales"
98,"Pieris brassicae","Large White",2024,99,1.8,41,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1976,6,2.26,5,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1977,10,1.78,41,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1978,10,1.89,34,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1979,12,2.03,23,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1980,10,2.08,16,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1981,10,2.02,24,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1982,9,2.25,9,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1983,11,2.09,14,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1984,9,1.86,37,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1985,9,1.56,47,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1986,7,1.63,45,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1987,8,1.83,38,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1988,7,2.09,14,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1989,6,2.08,16,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1990,7,1.58,46,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1991,7,1.33,49,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1992,8,1.8,39,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1993,12,1.5,48,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1994,12,1.69,44,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1995,15,2.05,22,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1996,15,1.88,36,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1997,16,1.7,43,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1998,13,1.79,40,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",1999,14,2.07,18,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2000,15,2.07,18,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2001,17,2.02,24,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2002,23,1.89,34,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2003,27,2.11,13,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2004,29,2.15,11,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2005,33,1.94,30,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2006,37,2.01,26,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2007,66,1.94,30,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2008,55,2.21,10,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2009,73,2.57,2,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2010,70,2.52,3,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2011,65,2.26,5,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2012,67,2.14,12,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2013,79,2.66,1,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2014,81,2.35,4,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2015,83,2.01,26,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2016,84,2.06,20,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2017,87,2.26,5,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2018,88,2.26,5,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2019,83,2.01,26,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2020,47,2.06,20,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2021,73,1.93,33,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2022,75,2.01,26,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2023,74,1.94,30,"1976-2024","Wales"
99,"Pieris napi","Green-veined White",2024,85,1.75,42,"1976-2024","Wales"
100,"Pieris rapae","Small White",1976,5,2.29,8,"1976-2024","Wales"
100,"Pieris rapae","Small White",1977,9,2.38,3,"1976-2024","Wales"
100,"Pieris rapae","Small White",1978,9,2.34,5,"1976-2024","Wales"
100,"Pieris rapae","Small White",1979,11,2.22,9,"1976-2024","Wales"
100,"Pieris rapae","Small White",1980,9,2.19,11,"1976-2024","Wales"
100,"Pieris rapae","Small White",1981,10,2.14,14,"1976-2024","Wales"
100,"Pieris rapae","Small White",1982,9,2.36,4,"1976-2024","Wales"
100,"Pieris rapae","Small White",1983,11,2.21,10,"1976-2024","Wales"
100,"Pieris rapae","Small White",1984,9,2.16,12,"1976-2024","Wales"
100,"Pieris rapae","Small White",1985,9,1.86,35,"1976-2024","Wales"
100,"Pieris rapae","Small White",1986,7,1.78,42,"1976-2024","Wales"
100,"Pieris rapae","Small White",1987,8,1.98,24,"1976-2024","Wales"
100,"Pieris rapae","Small White",1988,7,2.04,19,"1976-2024","Wales"
100,"Pieris rapae","Small White",1989,6,2.3,7,"1976-2024","Wales"
100,"Pieris rapae","Small White",1990,7,1.85,37,"1976-2024","Wales"
100,"Pieris rapae","Small White",1991,7,1.64,47,"1976-2024","Wales"
100,"Pieris rapae","Small White",1992,8,2,23,"1976-2024","Wales"
100,"Pieris rapae","Small White",1993,12,1.6,49,"1976-2024","Wales"
100,"Pieris rapae","Small White",1994,12,1.81,39,"1976-2024","Wales"
100,"Pieris rapae","Small White",1995,15,2.42,2,"1976-2024","Wales"
100,"Pieris rapae","Small White",1996,14,1.98,24,"1976-2024","Wales"
100,"Pieris rapae","Small White",1997,15,1.93,30,"1976-2024","Wales"
100,"Pieris rapae","Small White",1998,12,1.88,33,"1976-2024","Wales"
100,"Pieris rapae","Small White",1999,13,1.94,29,"1976-2024","Wales"
100,"Pieris rapae","Small White",2000,14,2.06,18,"1976-2024","Wales"
100,"Pieris rapae","Small White",2001,15,1.97,26,"1976-2024","Wales"
100,"Pieris rapae","Small White",2002,22,1.71,45,"1976-2024","Wales"
100,"Pieris rapae","Small White",2003,26,2.09,15,"1976-2024","Wales"
100,"Pieris rapae","Small White",2004,28,2.03,22,"1976-2024","Wales"
100,"Pieris rapae","Small White",2005,33,1.82,38,"1976-2024","Wales"
100,"Pieris rapae","Small White",2006,36,1.9,32,"1976-2024","Wales"
100,"Pieris rapae","Small White",2007,65,1.8,40,"1976-2024","Wales"
100,"Pieris rapae","Small White",2008,56,1.79,41,"1976-2024","Wales"
100,"Pieris rapae","Small White",2009,71,2.07,16,"1976-2024","Wales"
100,"Pieris rapae","Small White",2010,70,2.04,19,"1976-2024","Wales"
100,"Pieris rapae","Small White",2011,62,1.86,35,"1976-2024","Wales"
100,"Pieris rapae","Small White",2012,66,1.77,43,"1976-2024","Wales"
100,"Pieris rapae","Small White",2013,85,2.46,1,"1976-2024","Wales"
100,"Pieris rapae","Small White",2014,88,1.97,26,"1976-2024","Wales"
100,"Pieris rapae","Small White",2015,85,1.61,48,"1976-2024","Wales"
100,"Pieris rapae","Small White",2016,85,1.77,43,"1976-2024","Wales"
100,"Pieris rapae","Small White",2017,89,1.87,34,"1976-2024","Wales"
100,"Pieris rapae","Small White",2018,89,2.33,6,"1976-2024","Wales"
100,"Pieris rapae","Small White",2019,85,1.92,31,"1976-2024","Wales"
100,"Pieris rapae","Small White",2020,53,2.15,13,"1976-2024","Wales"
100,"Pieris rapae","Small White",2021,83,1.95,28,"1976-2024","Wales"
100,"Pieris rapae","Small White",2022,83,2.07,16,"1976-2024","Wales"
100,"Pieris rapae","Small White",2023,86,2.04,19,"1976-2024","Wales"
100,"Pieris rapae","Small White",2024,105,1.67,46,"1976-2024","Wales"
104,"Polygonia c-album","Comma",1992,6,2.24,9,"1976-2024","Wales"
104,"Polygonia c-album","Comma",1993,10,1.89,23,"1976-2024","Wales"
104,"Polygonia c-album","Comma",1994,10,1.8,25,"1976-2024","Wales"
104,"Polygonia c-album","Comma",1995,13,1.38,33,"1976-2024","Wales"
104,"Polygonia c-album","Comma",1996,12,1.81,24,"1976-2024","Wales"
104,"Polygonia c-album","Comma",1997,13,1.67,30,"1976-2024","Wales"
104,"Polygonia c-album","Comma",1998,11,1.57,31,"1976-2024","Wales"
104,"Polygonia c-album","Comma",1999,12,1.72,27,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2000,13,2.02,20,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2001,12,1.54,32,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2002,19,1.71,28,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2003,20,2.3,3,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2004,23,2.12,12,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2005,27,1.96,21,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2006,31,2.25,7,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2007,48,2.11,13,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2008,41,2.06,17,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2009,52,2.27,4,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2010,54,2.42,1,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2011,52,2.08,16,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2012,45,1.75,26,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2013,63,2.17,10,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2014,63,2.06,17,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2015,67,2.26,5,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2016,69,1.93,22,"1976-2024","Wales"
104,"Polygonia c-album","Comma",2017,71,2.26,5,"1976-2024","Wales"
